director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Vidhu Vinod Chopra,22.0,101.0,34.0,277.0,892.0,0.0,1554,2055,0.0,20.0,15000000.0,2015.0,355.0,5.7,2.35,0
Tay Garnett,7.0,119.0,10.0,275.0,509.0,0.0,1314,1490,0.0,29.0,2160000.0,1945.0,284.0,7.5,1.37,68
Tran Anh Hung,59.0,114.0,157.0,32.0,84.0,0.0,2541,198,0.0,20.0,18000000.0,2009.0,35.0,5.5,2.35,342
Ted Kotcheff,290.0,186.0,540.0,1070.0,26000.0,0.0,344982,30384,2.0,752.0,28000000.0,3964.0,1908.0,15.4,4.7,0
Scott Foley,13.0,82.0,0.0,316.0,927.0,0.0,4247,2469,2.0,11.0,5000000.0,2014.0,833.0,5.4,0.0,0
Stanley Donen,169.0,103.0,134.0,390.0,804.0,0.0,150020,2510,0.0,568.0,2540800.0,1952.0,786.0,8.3,1.37,0
William Kaufman,49.0,180.0,116.0,951.0,1253.0,0.0,12228,4673,3.0,54.0,7950000.0,4026.0,1033.0,10.6,3.63,620
Scott Dow,23.0,88.0,6.0,233.0,680.0,0.0,2348,1425,0.0,25.0,1250000.0,2015.0,418.0,3.4,0.0,0
Vladlen Barbe,10.0,80.0,0.0,26.0,99.0,0.0,1159,218,1.0,9.0,7000000.0,2012.0,62.0,5.3,0.0,453
Stanton Barrett,21.0,97.0,20.0,538.0,741.0,0.0,928,2849,1.0,14.0,0.0,2015.0,615.0,3.4,0.0,0
Takashi Yamazaki,44.0,138.0,7.0,16.0,84.0,0.0,4899,164,0.0,49.0,12000000.0,2010.0,33.0,6.1,2.35,0
W.D. Hogan,10.0,90.0,4.0,91.0,433.0,0.0,761,984,0.0,12.0,1800000.0,2013.0,108.0,3.4,0.0,566
Ted Post,104.0,209.0,114.0,584.0,16220.0,0.0,57850,19449,3.0,259.0,4800000.0,3938.0,1006.0,13.1,4.2,0
Rohit Jugraj,1.0,141.0,2.0,32.0,258.0,0.0,745,434,2.0,8.0,3000000.0,2015.0,85.0,6.6,0.0,50
Sharron Miller,8.0,79.0,0.0,23.0,246.0,0.0,440,345,0.0,21.0,350000.0,1978.0,29.0,4.1,0.0,44
Zackary Adler,10.0,110.0,0.0,109.0,490.0,0.0,1510,881,0.0,26.0,2500000.0,2015.0,159.0,5.0,0.0,0
Sanjay Rawal,9.0,83.0,0.0,17.0,56.0,0.0,265,104,0.0,3.0,913000.0,2014.0,28.0,7.1,0.0,489
Thorbjørn Christoffersen,2.0,90.0,0.0,13.0,122.0,0.0,1828,197,0.0,6.0,0.0,2008.0,33.0,5.7,1.85,77
Sergey Bondarchuk,16.0,134.0,27.0,87.0,279.0,0.0,5911,705,2.0,76.0,25000000.0,1970.0,128.0,7.3,2.35,690
Warren Sheppard,3.0,94.0,0.0,212.0,918.0,0.0,60,2091,0.0,2.0,150000.0,2016.0,402.0,4.0,0.0,381
Sut Jhally,16.0,80.0,3.0,0.0,103.0,0.0,496,103,3.0,13.0,70000.0,2004.0,0.0,8.3,0.0,110
Thomas L. Phillips,13.0,82.0,120.0,84.0,785.0,0.0,133,1111,0.0,8.0,200000.0,2012.0,98.0,5.4,16.0,424
Sam Martin,1.0,66.0,0.0,0.0,0.0,0.0,6,0,2.0,1.0,250000.0,2013.0,0.0,7.8,0.0,53
Tara Subkoff,35.0,101.0,37.0,56.0,501.0,0.0,1547,1044,1.0,42.0,1500000.0,2015.0,418.0,3.3,0.0,750
Sacha Bennett,4.0,101.0,22.0,447.0,5000.0,0.0,243,7206,3.0,3.0,7500000.0,2012.0,659.0,4.8,0.0,223
Stevan Mena,60.0,90.0,25.0,10.0,169.0,0.0,2413,206,0.0,112.0,200000.0,2003.0,25.0,5.1,1.33,198
Serdar Akar,16.0,122.0,11.0,173.0,205.0,0.0,14486,808,3.0,159.0,8300000.0,2006.0,197.0,6.0,1.85,467
Sadyk Sher-Niyaz,16.0,135.0,135.0,0.0,0.0,0.0,3144,0,1.0,24.0,1400000.0,2014.0,0.0,8.7,2.35,0
Sam Levinson,46.0,119.0,8.0,2000.0,3000.0,0.0,3297,10984,4.0,42.0,4000000.0,2011.0,3000.0,6.0,2.35,798
Thomas Lilti,18.0,102.0,12.0,2.0,541.0,0.0,389,553,2.0,1.0,0.0,2016.0,8.0,7.2,0.0,36
Tom DiCillo,10.0,97.0,32.0,329.0,11000.0,0.0,3013,11839,0.0,24.0,500000.0,1991.0,422.0,5.8,1.85,344
Tom Elkins,79.0,101.0,14.0,559.0,1000.0,0.0,13167,3164,0.0,57.0,9000000.0,2013.0,907.0,5.3,2.35,0
Woo-Suk Kang,15.0,135.0,0.0,13.0,28.0,0.0,3290,97,0.0,17.0,8000000.0,2003.0,15.0,7.2,2.35,387
Sai Varadan,3.0,89.0,0.0,163.0,196.0,0.0,100,942,0.0,3.0,125000.0,2014.0,180.0,7.2,0.0,72
Stuart Hazeldine,77.0,101.0,17.0,289.0,766.0,0.0,70076,2123,0.0,120.0,0.0,2009.0,438.0,6.9,2.35,14000
Sharon Greytak,3.0,94.0,0.0,178.0,433.0,0.0,15,1112,1.0,3.0,200000.0,2012.0,375.0,8.1,1.78,66
Vicky Jewson,8.0,109.0,3.0,126.0,1000.0,0.0,237,1681,3.0,3.0,5000000.0,2014.0,266.0,4.4,0.0,190
Scott Walker,120.0,105.0,17.0,897.0,12000.0,0.0,43879,16355,3.0,133.0,27220000.0,2013.0,991.0,6.4,2.35,11000
Ward Roberts,2.0,83.0,12.0,29.0,1000.0,0.0,110,1244,0.0,1.0,240000.0,2006.0,185.0,6.5,0.0,72
Walter Murch,56.0,109.0,181.0,137.0,303.0,0.0,19568,960,0.0,208.0,25000000.0,1985.0,146.0,6.7,1.85,0
Vic Sarin,54.0,217.0,48.0,176.0,1116.0,0.0,3919,2368,4.0,46.0,16000000.0,4016.0,903.0,14.2,4.7,1746
Ryan Smith,34.0,90.0,4.0,258.0,523.0,0.0,3699,1553,0.0,27.0,650000.0,2012.0,385.0,5.4,2.35,1000
Travis Romero,5.0,67.0,4.0,2000.0,260000.0,0.0,344,283939,5.0,5.0,625000.0,2013.0,21000.0,3.9,0.0,0
Valentine,0.0,0.0,0.0,0.0,17.0,0.0,172,17,2.0,0.0,125000.0,2015.0,0.0,5.1,0.0,0
Zack Ward,15.0,92.0,662.0,161.0,662.0,0.0,436,1498,0.0,6.0,0.0,2016.0,290.0,4.0,0.0,378
Vijay Chandar,3.0,155.0,0.0,61.0,141.0,0.0,563,349,2.0,6.0,150000000.0,2015.0,77.0,5.1,0.0,82
Shimit Amin,14.0,150.0,6.0,20.0,964.0,0.0,11010,1052,1.0,35.0,0.0,2009.0,22.0,7.5,0.0,773
Taedong Park,8.0,85.0,0.0,196.0,1000.0,0.0,162,2259,0.0,2.0,10000000.0,2014.0,618.0,4.8,0.0,186
Valeri Milev,18.0,88.0,6.0,200.0,557.0,0.0,1763,1702,0.0,26.0,9500000.0,2015.0,290.0,5.1,1.78,898
Yuefeng Song,4.0,88.0,0.0,46.0,76.0,0.0,2169,196,0.0,18.0,40000000.0,2014.0,47.0,6.4,0.0,0
Tadeo Garcia,0.0,84.0,5.0,12.0,21.0,0.0,156,62,2.0,3.0,0.0,2004.0,20.0,6.1,0.0,22
Shekar,1.0,0.0,0.0,0.0,5.0,0.0,57,5,2.0,1.0,0.0,2013.0,0.0,7.1,0.0,2
William Gazecki,24.0,211.0,6.0,205.0,387.0,0.0,242,1235,1.0,16.0,1250000.0,4016.0,244.0,14.2,1.33,48
William Phillips,15.0,89.0,3.0,499.0,764.0,0.0,3015,2876,1.0,27.0,10000000.0,2010.0,716.0,6.5,2.35,850
Travis Zariwny,68.0,99.0,4.0,114.0,427.0,0.0,3313,992,0.0,40.0,0.0,2016.0,253.0,3.7,0.0,2000
William Sachs,24.0,95.0,14.0,60.0,113.0,0.0,1955,396,0.0,44.0,0.0,1980.0,110.0,3.4,2.35,438
Will Canon,58.0,83.0,8.0,617.0,798.0,0.0,7358,4756,1.0,39.0,3000000.0,2015.0,634.0,5.3,0.0,0
Tom Reeve,12.0,93.0,0.0,239.0,330.0,0.0,3088,1073,4.0,31.0,32000000.0,2004.0,239.0,5.7,2.35,290
Stephen Kijak,48.0,95.0,3.0,25.0,30.0,0.0,1006,119,0.0,11.0,500000.0,2006.0,27.0,7.3,1.85,808
Walter Lang,24.0,183.0,18.0,88.0,282.0,0.0,3803,789,3.0,80.0,0.0,3885.0,197.0,13.6,2.74,1049
Tyler Oliver,24.0,103.0,0.0,511.0,35000.0,0.0,4866,38121,1.0,38.0,1300000.0,2009.0,516.0,5.2,2.35,969
Ronald Neame,42.0,108.0,38.0,316.0,940.0,0.0,5237,1945,7.0,90.0,16000000.0,1979.0,416.0,4.9,2.35,392
Stephen Langford,2.0,82.0,7.0,50.0,143.0,0.0,73,417,0.0,4.0,20000.0,2014.0,134.0,3.2,1.85,178
A. Raven Cruz,3.0,97.0,0.0,94.0,639.0,0.0,534,1188,2.0,9.0,1000000.0,2005.0,361.0,1.9,1.78,128
Roger Vadim,107.0,98.0,35.0,170.0,949.0,0.0,24436,1510,2.0,186.0,9000000.0,1968.0,178.0,5.9,2.35,0
Deborah Anderson,16.0,66.0,4.0,232.0,502.0,0.0,502,1796,0.0,9.0,150000.0,2013.0,366.0,5.3,0.0,207
Dennis Hopper,24.0,94.0,0.0,51.0,311.0,0.0,1599,498,1.0,27.0,2200000.0,1980.0,59.0,7.2,1.85,274
Derick Martini,32.0,89.0,20000.0,618.0,2000.0,0.0,1040,4968,1.0,22.0,2000000.0,2015.0,860.0,4.5,0.0,0
Deryck Broom,7.0,87.0,11.0,397.0,578.0,0.0,458,1730,0.0,3.0,15000000.0,2011.0,418.0,3.7,1.78,381
Dominic Burns,20.0,101.0,15.0,663.0,844.0,0.0,2753,3132,0.0,82.0,2500000.0,2012.0,722.0,3.1,2.35,0
Don Taylor,74.0,98.0,11.0,450.0,595.0,0.0,23546,2373,0.0,92.0,2500000.0,1971.0,521.0,6.3,2.35,819
Doug Walker,0.0,0.0,131.0,0.0,131.0,0.0,8,143,0.0,0.0,0.0,0.0,12.0,7.1,0.0,0
Douglas Cheek,77.0,96.0,4.0,132.0,796.0,0.0,7528,1866,0.0,88.0,1250000.0,1984.0,697.0,5.5,1.85,0
Douglas Trumbull,87.0,89.0,136.0,42.0,844.0,0.0,20678,1080,1.0,199.0,1000000.0,1972.0,184.0,6.7,1.85,0
Duane Journey,46.0,86.0,2.0,555.0,707.0,0.0,2806,2634,0.0,11.0,4500000.0,2013.0,619.0,4.3,1.78,0
Dylan Bank,7.0,100.0,0.0,312.0,498.0,0.0,71,1810,1.0,2.0,1200000.0,2015.0,350.0,4.2,0.0,242
Edward Dmytryk,10.0,113.0,74.0,387.0,984.0,0.0,1978,2140,2.0,41.0,1455000.0,1968.0,423.0,5.5,2.35,209
Edward Hall,17.0,180.0,0.0,844.0,3000.0,0.0,2098,6343,2.0,12.0,0.0,2012.0,2000.0,7.2,16.0,434
Eldar Rapaport,10.0,99.0,0.0,43.0,141.0,0.0,1262,320,1.0,13.0,0.0,2011.0,69.0,6.1,2.35,224
Emily Dell,8.0,88.0,0.0,311.0,618.0,0.0,551,2476,0.0,10.0,0.0,2009.0,592.0,4.0,0.0,303
Emily Young,19.0,103.0,6.0,664.0,4000.0,0.0,10100,6426,1.0,42.0,9000000.0,2009.0,931.0,6.5,2.35,3000
Eric Bugbee,2.0,98.0,0.0,21.0,52.0,0.0,53,130,0.0,1.0,0.0,2015.0,36.0,7.1,0.0,197
Eric Eason,28.0,79.0,3.0,42.0,93.0,0.0,493,243,0.0,21.0,24000.0,2002.0,46.0,7.0,1.78,61
Eric England,15.0,81.0,15.0,93.0,847.0,0.0,268,1151,0.0,6.0,0.0,2013.0,94.0,4.1,16.0,61
Eric Lartigau,94.0,106.0,7.0,24.0,68.0,0.0,15060,175,4.0,27.0,11000000.0,2014.0,29.0,7.4,1.85,0
Eric Lavaine,17.0,98.0,0.0,5.0,186.0,0.0,1673,253,1.0,1.0,0.0,2014.0,41.0,6.1,2.35,348
Eric Mendelsohn,20.0,88.0,5.0,301.0,795.0,0.0,554,1884,0.0,23.0,300000.0,2010.0,659.0,5.2,0.0,92
Erik Canuel,28.0,116.0,31.0,50.0,539.0,0.0,8616,895,2.0,90.0,8000000.0,2006.0,290.0,7.0,2.35,758
Fedor Bondarchuk,14.0,115.0,35.0,30.0,463.0,0.0,4387,599,0.0,21.0,29500000.0,2009.0,35.0,5.3,0.0,240
Dennis Gansel,93.0,107.0,23.0,93.0,287.0,0.0,80639,635,0.0,96.0,5000000.0,2008.0,150.0,7.6,2.35,25000
David Worth,4.0,91.0,58.0,69.0,847.0,0.0,330,1159,0.0,6.0,1400000.0,2014.0,147.0,6.9,0.0,223
Ferzan Ozpetek,81.0,110.0,798.0,16.0,580.0,0.0,8667,662,9.0,29.0,0.0,2010.0,26.0,7.3,2.35,0
David Winters,3.0,89.0,49.0,84.0,551.0,0.0,105,895,6.0,7.0,12000000.0,2015.0,85.0,2.8,0.0,634
Daniel Petrie Jr.,9.0,88.0,19.0,322.0,795.0,0.0,455,2497,0.0,13.0,3500000.0,2014.0,535.0,4.8,2.35,570
Daniel Schechter,15.0,87.0,8.0,272.0,969.0,0.0,760,2398,0.0,4.0,0.0,2012.0,778.0,6.3,0.0,209
Daniele Luchetti,4.0,98.0,6.0,50.0,61.0,0.0,80,192,0.0,4.0,15000000.0,2015.0,57.0,5.7,0.0,18
Danny Perez,10.0,94.0,0.0,442.0,1000.0,0.0,63,2406,1.0,2.0,3500000.0,2016.0,677.0,6.3,0.0,89
Danny Provenzano,5.0,100.0,84.0,267.0,584.0,0.0,508,1307,4.0,18.0,0.0,2003.0,356.0,5.4,1.85,61
Dany Boon,78.0,106.0,172.0,27.0,172.0,0.0,30587,329,2.0,49.0,11000000.0,2008.0,55.0,7.1,2.35,3000
Darin Scott,7.0,95.0,39.0,375.0,1000.0,0.0,976,3024,2.0,15.0,3000000.0,2014.0,747.0,4.8,0.0,395
Darrell Roodt,17.0,104.0,36.0,2.0,549.0,0.0,609,801,2.0,15.0,15000000.0,2011.0,248.0,6.0,0.0,705
Daston Kalili,0.0,127.0,2.0,0.0,2.0,0.0,16,2,0.0,3.0,500000.0,2005.0,0.0,5.8,1.33,0
Dave Carroll,10.0,92.0,0.0,0.0,0.0,0.0,53,0,0.0,10.0,50000.0,2013.0,0.0,7.9,16.0,33
Dave Payne,21.0,88.0,0.0,332.0,633.0,0.0,2701,2620,0.0,31.0,2000000.0,2008.0,597.0,4.9,1.78,153
Dave Rodriguez,9.0,98.0,11.0,636.0,979.0,0.0,291,4036,2.0,7.0,1500000.0,2013.0,975.0,6.3,1.89,283
David Caffrey,51.0,88.0,4.0,95.0,690.0,0.0,2953,1438,1.0,38.0,0.0,2003.0,316.0,6.1,1.85,480
David Cross,20.0,96.0,0.0,396.0,782.0,0.0,1359,2607,1.0,8.0,1000000.0,2014.0,490.0,5.8,1.78,903
David DeCoteau,8.0,167.0,284.0,719.0,10458.0,0.0,727,13015,4.0,20.0,2000000.0,4026.0,1237.0,6.0,3.56,204
David Hayter,59.0,91.0,512.0,413.0,11000.0,0.0,5693,13545,2.0,34.0,18000000.0,2014.0,918.0,5.3,2.35,0
David Hewlett,16.0,176.0,1372.0,810.0,1694.0,0.0,6524,4728,4.0,92.0,240000.0,4014.0,1372.0,14.0,3.56,754
David Hunt,1.0,112.0,0.0,11.0,86.0,0.0,28,139,0.0,1.0,1750000.0,2013.0,42.0,6.3,1.85,73
David Lam,12.0,92.0,4.0,4.0,91.0,0.0,383,198,1.0,1.0,7000000.0,2014.0,82.0,5.3,2.35,55
David Lowery,78.0,102.0,38.0,190.0,3000.0,0.0,408,3691,0.0,6.0,65000000.0,2016.0,424.0,7.3,2.35,21000
David Oelhoffen,102.0,101.0,2.0,40.0,10000.0,0.0,4035,10218,0.0,19.0,7700000.0,2014.0,154.0,7.3,2.35,2000
David Ray,16.0,87.0,0.0,108.0,199.0,0.0,1232,596,2.0,10.0,1500000.0,2005.0,134.0,6.8,0.0,193
David Winning,4.0,82.0,65.0,146.0,341.0,0.0,459,967,0.0,10.0,1500000.0,2014.0,265.0,2.8,0.0,236
Fernando Baez Mella,1.0,101.0,0.0,15.0,159.0,0.0,197,206,1.0,1.0,500000.0,2012.0,15.0,6.9,16.0,126
Frank Borzage,42.0,79.0,57.0,99.0,998.0,0.0,3519,1284,1.0,46.0,800000.0,1932.0,164.0,6.6,1.37,213
Robert Rossen,100.0,134.0,31.0,366.0,654.0,0.0,62860,2290,1.0,167.0,2000000.0,1961.0,491.0,8.0,2.35,0
Henry Hathaway,74.0,92.0,83.0,48.0,469.0,0.0,11047,683,0.0,116.0,1250000.0,1953.0,79.0,7.1,1.37,1000
Herb Freed,78.0,96.0,5.0,180.0,431.0,0.0,1905,1228,0.0,58.0,250000.0,1981.0,338.0,4.5,1.85,249
Hideaki Anno,2.0,240.0,56.0,24.0,1088.0,0.0,748,1398,0.0,26.0,0.0,4032.0,212.0,16.4,4.7,0
Howard Hawks,91.0,126.0,393.0,281.0,862.0,0.0,21316,2269,0.0,162.0,3000000.0,1948.0,376.0,7.8,1.37,0
Howard Hughes,35.0,96.0,177.0,4.0,431.0,0.0,3753,457,1.0,53.0,3950000.0,1930.0,12.0,7.8,1.2,279
Ian Sharp,12.0,102.0,9.0,368.0,1000.0,0.0,2892,1904,0.0,18.0,6500000.0,2010.0,433.0,6.5,2.35,830
Ingmar Bergman,76.0,91.0,0.0,92.0,440.0,0.0,19964,809,0.0,197.0,400000.0,1972.0,132.0,8.2,1.66,0
Inna Evlannikova,16.0,85.0,0.0,7.0,21.0,0.0,891,48,0.0,8.0,25000000.0,2010.0,15.0,5.2,0.0,200
Isaac Florentine,28.0,80.0,81.0,214.0,640.0,0.0,2425,1517,1.0,31.0,3000000.0,2015.0,277.0,4.9,0.0,968
Ivan Engler,64.0,112.0,0.0,7.0,29.0,0.0,15780,61,0.0,62.0,4500000.0,2009.0,9.0,6.2,2.35,2000
Ivan Kavanagh,12.0,83.0,18.0,0.0,10.0,0.0,57,15,0.0,1.0,10000.0,2007.0,5.0,6.7,1.33,105
J. Lee Thompson,142.0,184.0,176.0,263.0,1190.0,0.0,46032,2373,4.0,186.0,3500000.0,3945.0,426.0,11.6,4.7,1305
JK Youn,43.0,103.0,2.0,13.0,94.0,0.0,2659,213,2.0,25.0,0.0,2009.0,80.0,5.7,2.35,558
Jack Conway,12.0,119.0,6.0,380.0,1000.0,0.0,2269,2555,8.0,34.0,1614000.0,1940.0,760.0,7.1,1.37,236
Jack Heller,26.0,90.0,0.0,120.0,322.0,0.0,5025,630,3.0,45.0,500000.0,2011.0,178.0,6.6,0.0,701
Jack Perez,131.0,97.0,19.0,313.0,778.0,0.0,4550,2515,2.0,58.0,300000.0,2011.0,456.0,6.4,1.85,0
Jack Smight,63.0,212.0,44.0,622.0,1275.0,0.0,9642,4171,1.0,145.0,20500000.0,3943.0,1123.0,12.2,4.7,1373
Jackie Earle Haley,46.0,94.0,0.0,493.0,15000.0,0.0,5255,17377,3.0,38.0,7000000.0,2015.0,725.0,5.8,2.35,0
Jaco Booyens,0.0,90.0,37.0,0.0,210.0,0.0,44,210,1.0,3.0,2500000.0,2014.0,0.0,6.9,0.0,224
Jaime Zevallos,0.0,93.0,228.0,134.0,310.0,0.0,7,771,1.0,0.0,1500000.0,2015.0,228.0,7.6,0.0,132
Jake Goldberger,39.0,87.0,2.0,99.0,592.0,0.0,2050,1227,1.0,17.0,0.0,2009.0,521.0,5.9,1.85,275
Jamaa Fanaka,23.0,99.0,9.0,10.0,116.0,0.0,509,170,2.0,10.0,100000.0,1979.0,24.0,5.8,1.85,157
Jamel Debbouze,9.0,101.0,326.0,6.0,326.0,0.0,590,488,0.0,5.0,0.0,2015.0,152.0,4.9,0.0,161
James Kerwin,25.0,89.0,0.0,31.0,236.0,0.0,374,518,3.0,10.0,2500000.0,2008.0,189.0,5.4,1.78,83
Henry King,10.0,106.0,85.0,300.0,480.0,0.0,1381,1833,2.0,29.0,2000000.0,1938.0,392.0,7.0,1.37,60
Hayley Cloake,11.0,90.0,0.0,306.0,676.0,0.0,1118,1651,2.0,9.0,2200000.0,2008.0,399.0,4.3,0.0,77
Frank Capra,498.0,565.0,4820.0,1040.0,2725.0,0.0,440112,7487,20.0,1359.0,9549736.0,9718.0,1426.0,40.3,7.83,41612
Harmage Singh Kalirai,10.0,90.0,11.0,18.0,114.0,0.0,480,244,3.0,14.0,1200000.0,2005.0,79.0,5.8,1.85,172
Frank Lotito,0.0,102.0,5.0,259.0,3000.0,0.0,108,4320,0.0,1.0,2000000.0,2015.0,660.0,8.2,1.85,232
Frank Perry,74.0,129.0,24.0,157.0,977.0,0.0,10564,2014,1.0,161.0,5000000.0,1981.0,485.0,6.7,1.85,0
Fred Zinnemann,379.0,589.0,800.0,1926.0,13576.0,0.0,151418,22231,7.0,777.0,15740000.0,9807.0,2420.0,38.8,8.03,6663
Frédéric Auburtin,7.0,110.0,18.0,432.0,922.0,0.0,3279,2725,4.0,22.0,24000000.0,2014.0,919.0,2.0,2.35,0
Frédéric Forestier,33.0,116.0,0.0,141.0,936.0,0.0,20567,1609,1.0,36.0,78000000.0,2008.0,276.0,5.1,2.35,291
Gabe Ibáñez,136.0,109.0,19.0,537.0,1000.0,0.0,41638,2829,0.0,134.0,7000000.0,2014.0,889.0,6.1,2.35,13000
Gabriela Tagliavini,4.0,87.0,20.0,329.0,571.0,0.0,1427,2006,6.0,12.0,4700000.0,2011.0,345.0,3.2,0.0,491
Gary Nelson,90.0,98.0,20.0,160.0,889.0,0.0,18481,2110,0.0,230.0,20000000.0,1979.0,877.0,5.9,2.35,4000
Georgia Hilton,1.0,122.0,406.0,152.0,358.0,0.0,292,1038,0.0,16.0,0.0,2015.0,317.0,2.2,0.0,353
Gerald Potterton,62.0,90.0,0.0,123.0,187.0,0.0,23516,646,0.0,147.0,9300000.0,1981.0,176.0,6.7,1.37,0
Gerard Johnstone,166.0,107.0,3.0,28.0,61.0,0.0,23323,165,3.0,83.0,350000.0,2014.0,46.0,6.8,2.35,10000
Gerry Lively,26.0,105.0,93.0,51.0,179.0,0.0,5018,363,0.0,108.0,15000000.0,2005.0,55.0,4.9,1.78,473
Gideon Raff,33.0,94.0,47.0,108.0,430.0,0.0,4790,836,1.0,52.0,0.0,2008.0,209.0,4.8,1.85,804
Giovanni Zelko,5.0,99.0,4.0,434.0,18000.0,0.0,101,20218,6.0,1.0,1300000.0,2014.0,748.0,7.6,1.85,221
Giuliano Montaldo,28.0,96.0,4.0,199.0,917.0,0.0,618,1827,0.0,12.0,0.0,1969.0,545.0,6.2,2.35,85
Gnana Rajasekaran,2.0,153.0,0.0,7.0,109.0,0.0,102,164,0.0,1.0,0.0,2014.0,36.0,7.0,2.35,58
Greg Marcks,68.0,85.0,9.0,407.0,861.0,0.0,38273,2200,1.0,133.0,6000000.0,2003.0,618.0,7.2,1.85,0
Greg Tiernan,65.0,89.0,5.0,365.0,11000.0,0.0,3302,15795,0.0,14.0,19000000.0,2016.0,4000.0,7.5,1.85,13000
Guillaume Ivernel,41.0,80.0,0.0,168.0,677.0,0.0,10706,1364,0.0,39.0,11000000.0,2008.0,262.0,6.6,0.0,0
H.M. Coakley,8.0,91.0,0.0,137.0,696.0,0.0,514,1210,3.0,1.0,750000.0,2015.0,320.0,4.9,2.35,158
Hank Braxtan,14.0,89.0,6.0,29.0,679.0,0.0,859,964,0.0,17.0,3000000.0,2015.0,234.0,4.0,2.35,369
Hao Ning,16.0,197.0,0.0,4.0,15.0,0.0,3515,27,2.0,13.0,18000000.0,4015.0,8.0,15.1,4.7,53
Harald Reinl,38.0,80.0,2.0,51.0,16000.0,0.0,952,16110,0.0,36.0,0.0,1967.0,57.0,6.0,1.66,200
Daniel Mellitz,0.0,0.0,0.0,15.0,1000.0,0.0,128,1077,0.0,3.0,0.0,2006.0,36.0,4.7,0.0,2
Daniel Davila,5.0,95.0,0.0,167.0,940.0,0.0,59,1484,2.0,1.0,850000.0,2008.0,188.0,7.4,1.78,18
Daniel Columbie,0.0,90.0,0.0,185.0,569.0,0.0,28,1461,0.0,0.0,300000.0,2014.0,553.0,4.3,0.0,17
Andrew Hyatt,12.0,95.0,7.0,89.0,236.0,0.0,1488,537,1.0,28.0,250000.0,2012.0,206.0,4.4,0.0,519
Andrew Steggall,29.0,109.0,0.0,30.0,202.0,0.0,162,283,0.0,5.0,1100000.0,2015.0,47.0,7.0,1.85,75
Andrew Traucki,102.0,94.0,10.0,72.0,122.0,0.0,11950,375,0.0,89.0,0.0,2010.0,109.0,5.8,2.35,0
Andrucha Waddington,42.0,115.0,6.0,24.0,119.0,0.0,2650,222,1.0,35.0,8000000.0,2005.0,69.0,7.5,2.35,385
Andrés Couturier,3.0,89.0,0.0,20.0,163.0,0.0,230,370,0.0,1.0,8000000.0,2015.0,94.0,4.4,0.0,138
Anna Mastro,10.0,94.0,7.0,912.0,956.0,0.0,1432,4767,2.0,19.0,700000.0,2015.0,945.0,5.3,0.0,0
Anthony C. Ferrante,139.0,97.0,48.0,689.0,984.0,0.0,34532,3075,0.0,236.0,1000000.0,2013.0,697.0,3.3,1.78,93000
Anthony Mann,30.0,172.0,75.0,102.0,617.0,0.0,6156,1131,0.0,91.0,19000000.0,1964.0,134.0,6.7,2.2,560
Anthony O'Brien,19.0,81.0,7.0,106.0,412.0,0.0,1274,1020,1.0,17.0,2100000.0,2015.0,308.0,5.5,2.35,380
Anthony Silverston,39.0,85.0,0.0,912.0,14000.0,0.0,4006,29488,0.0,12.0,20000000.0,2013.0,12000.0,5.8,0.0,0
Anthony Vallone,0.0,84.0,2.0,2.0,45.0,0.0,36,93,0.0,1.0,3250.0,2005.0,44.0,7.8,0.0,4
Antonio Simoncini,3.0,90.0,0.0,37.0,1000.0,0.0,610,1183,1.0,18.0,3440000.0,2014.0,53.0,3.1,2.35,606
Ash Baron-Cohen,10.0,98.0,3.0,152.0,789.0,0.0,438,1186,1.0,14.0,0.0,1995.0,194.0,6.4,0.0,20
Avi Nesher,5.0,104.0,6.0,467.0,922.0,0.0,372,2406,6.0,20.0,1000000.0,1998.0,893.0,5.5,1.37,18
Babar Ahmed,8.0,90.0,0.0,32.0,502.0,0.0,476,689,0.0,18.0,350000.0,2009.0,119.0,3.2,0.0,53
Barrett Esposito,3.0,67.0,0.0,388.0,979.0,0.0,83,2509,2.0,1.0,10000000.0,2014.0,732.0,6.7,0.0,165
Becky Smith,3.0,89.0,32.0,256.0,386.0,0.0,397,1647,1.0,6.0,1000000.0,2009.0,261.0,6.3,1.78,143
Ben Stassen,56.0,88.0,4.0,602.0,783.0,0.0,5385,3874,2.0,22.0,0.0,2010.0,749.0,6.1,2.35,0
Benedek Fliegauf,88.0,111.0,28.0,1000.0,6000.0,0.0,9957,9244,1.0,35.0,3660000.0,2010.0,2000.0,6.4,2.35,0
Benjamin Roberds,13.0,76.0,0.0,0.0,0.0,0.0,38,0,0.0,3.0,1400.0,2013.0,0.0,6.3,0.0,16
Benni Diez,95.0,87.0,2.0,577.0,968.0,0.0,3119,3157,0.0,23.0,2500000.0,2015.0,625.0,5.0,2.35,0
Bill Benenson,1.0,71.0,0.0,21.0,1000.0,0.0,5,1359,1.0,1.0,650000.0,2014.0,338.0,7.4,0.0,5
Bill Melendez,43.0,25.0,36.0,27.0,39.0,0.0,21826,139,0.0,126.0,150000.0,1965.0,36.0,8.4,1.33,0
